VOs_1, -0.843184
VOs_2, -7.085854
VOs_3, 1.592703
VIr_1, -0.321231
VIr_2, -6.805780
VIr_3, 1.850835
VPt_1, -0.556222
VPt_2, -6.586769
VPt_3, 1.988854
VAu_1, 0.340110
VAu_2, -4.582963
VAu_3, 2.112235
CrCr_1, -1.123695
CrCr_2, -7.314532
CrCr_3, 0.898633
CrMn_1, -1.357656
CrMn_2, -7.309359
CrMn_3, 1.131904
CrFe_1, -1.441458
CrFe_2, -7.650167
CrFe_3, 1.195793
CrCo_1, -1.527024
CrCo_2, -7.529030
CrCo_3, 1.466944
CrNi_1, -1.844318
CrNi_2, -7.452997
CrNi_3, 1.400984
CrCu_1, -1.622531
CrCu_2, -5.321391
CrCu_3, 1.863203
CrZn_1, -1.532638
CrZn_2, -6.004799
CrZn_3, 0.905334
CrY_1, -1.393356
CrY_2, -8.462178
CrY_3, -1.197593
CrZr_1, -1.298877
CrZr_2, -6.965900
CrZr_3, -0.282903
CrNb_1, -0.695617
CrNb_2, -7.094258
CrNb_3, 0.473917
CrMo_1, 0.527040
CrMo_2, -6.834978
CrMo_3, 0.900842
CrRu_1, 0.056749
CrRu_2, -6.814524
CrRu_3, 1.933765
CrRh_1, 0.066630
CrRh_2, -6.575749
CrRh_3, 2.122953
CrPd_1, -0.375296
CrPd_2, -6.426378
CrPd_3, 2.162501
CrAg_1, 0.351805
CrAg_2, -4.763346
CrAg_3, 2.105111
CrCd_1, -0.212561
CrCd_2, -5.328415
CrCd_3, 1.978041
CrHf_1, -1.958566
CrHf_2, -6.880502
CrHf_3, -0.053902
CrTa_1, -1.375445
CrTa_2, -7.050552
CrTa_3, 0.446739
CrW_1, -0.206484
CrW_2, -6.863509
CrW_3, 0.902902
CrRe_1, 0.621582
CrRe_2, -6.453740
CrRe_3, 1.377154
CrOs_1, -0.779519
CrOs_2, -6.957864
CrOs_3, 1.654714
CrIr_1, -0.344908
CrIr_2, -6.558479
CrIr_3, 1.886479
CrPt_1, -0.721253
CrPt_2, -6.253180
CrPt_3, 1.982832
CrAu_1, 0.484500
CrAu_2, -4.254813
CrAu_3, 2.333544
MnMn_1, -1.822413
MnMn_2, -7.269911
MnMn_3, 0.954230
MnFe_1, -1.814863
MnFe_2, -7.509640
MnFe_3, 0.905227
MnCo_1, -2.012110
MnCo_2, -7.284979
MnCo_3, 1.020606
MnNi_1, -2.529712
MnNi_2, -7.133569
MnNi_3, 0.815631
MnCu_1, -2.084470
MnCu_2, -5.234329
MnCu_3, 2.190491
MnZn_1, -2.006141
MnZn_2, -5.974367
MnZn_3, 0.894425
MnY_1, -1.903810
MnY_2, -8.417729
MnY_3, -1.296965
MnZr_1, -1.641149
MnZr_2, -6.995797
MnZr_3, -0.159226
MnNb_1, -0.989986
MnNb_2, -7.078960
MnNb_3, 0.461428
MnMo_1, 0.210117
MnMo_2, -6.752502
MnMo_3, 1.034295
MnRu_1, -0.383181
MnRu_2, -6.617916
MnRu_3, 1.988514
MnRh_1, -0.471641
MnRh_2, -6.290334
MnRh_3, 2.037528
MnPd_1, -1.089609
MnPd_2, -6.110905
MnPd_3, 1.726820
MnAg_1, 0.063810
MnAg_2, -4.631338
MnAg_3, 2.430328
MnCd_1, -0.471871
MnCd_2, -5.171299
MnCd_3, 1.883935
MnHf_1, -2.169200
MnHf_2, -6.960463
MnHf_3, -0.040356
MnTa_1, -1.666804
MnTa_2, -7.097931
MnTa_3, 0.308203
MnW_1, -0.647373
MnW_2, -6.855754
MnW_3, 0.867899
MnRe_1, 0.155971
MnRe_2, -6.278608
MnRe_3, 1.546403
MnOs_1, -1.514803
MnOs_2, -6.814941
MnOs_3, 1.343596
MnIr_1, -1.129062
MnIr_2, -6.305236
MnIr_3, 1.588334
MnPt_1, -1.464008
MnPt_2, -5.957349
MnPt_3, 1.614860
MnAu_1, 0.152443
MnAu_2, -4.170807
MnAu_3, 2.337310
FeFe_1, -1.353099
FeFe_2, -7.321227
FeFe_3, 1.703863
FeCo_1, -1.442000
FeCo_2, -7.088689
FeCo_3, 1.883240
FeNi_1, -1.681230
FeNi_2, -6.875257
FeNi_3, 1.699769
FeCu_1, -1.382102
FeCu_2, -4.670842
FeCu_3, 1.502539
FeZn_1, -1.337566
FeZn_2, -5.272424
FeZn_3, 0.619562
FeY_1, -1.241554
FeY_2, -7.747343
FeY_3, -1.219351
FeZr_1, -0.906439
FeZr_2, -6.864694
FeZr_3, 0.031022
FeNb_1, -0.134866
FeNb_2, -6.914568
FeNb_3, 0.912528
FeMo_1, 0.723205
FeMo_2, -6.574940
FeMo_3, 1.391527
FeRu_1, 0.205992
FeRu_2, -6.269568
FeRu_3, 2.259490
FeRh_1, 0.096513
FeRh_2, -5.972250
FeRh_3, 2.373928
FePd_1, -0.369452
FePd_2, -5.735868
FePd_3, 2.210321
FeAg_1, 0.149888
FeAg_2, -4.078212
FeAg_3, 2.251450
FeCd_1, -0.100339
FeCd_2, -4.331523
FeCd_3, 1.698501
FeHf_1, -1.544941
FeHf_2, -6.818931
FeHf_3, 0.141101
FeTa_1, -0.830676
FeTa_2, -6.973701
FeTa_3, 0.956950
FeW_1, -0.008192
FeW_2, -6.702754
FeW_3, 1.227663
FeRe_1, 0.398252
FeRe_2, -6.127414
FeRe_3, 1.385035
FeOs_1, -0.462125
FeOs_2, -6.482165
FeOs_3, 1.845462
FeIr_1, -0.257857
FeIr_2, -5.883207
FeIr_3, 1.975157
FePt_1, -0.419970
FePt_2, -5.419919
FePt_3, 1.928854
FeAu_1, 0.262084
FeAu_2, -3.476658
FeAu_3, 2.542374
CoCo_1, -1.657927
CoCo_2, -6.707760
CoCo_3, 1.862071
CoNi_1, -1.973653
CoNi_2, -6.452265
CoNi_3, 1.581808
CoCu_1, -1.584101
CoCu_2, -4.538553
CoCu_3, 1.622612
CoZn_1, -1.534304
CoZn_2, -4.978516
CoZn_3, 0.513624
CoY_1, -1.625321
CoY_2, -7.488461
CoY_3, -1.733275
CoZr_1, -0.631179
CoZr_2, -6.800066
CoZr_3, 0.296876
CoNb_1, -0.007382
CoNb_2, -6.763518
CoNb_3, 1.094970
CoMo_1, 0.648201
CoMo_2, -6.325736
CoMo_3, 1.657292
CoRu_1, 0.071089
CoRu_2, -5.846826
CoRu_3, 2.423226
CoRh_1, -0.255210
CoRh_2, -5.499661
CoRh_3, 2.409435
CoPd_1, -0.727551
